96.56,-301.16,0
96.83,-300.76,0
97.35,-300.1,0
97.62,-299.97,0
97.75,-299.97,0
97.88,-299.84,0
98.15,-299.71,0
98.41,-299.57,0
98.55,-299.57,0
99.07,-299.18,0
99.47,-298.91,0
100.13,-298.38,0
100.27,-298.25,0
100.66,-298.12,0
100.93,-297.85,0
101.19,-297.59,0
101.32,-297.59,0
101.72,-297.32,0
101.98,-297.06,0
102.12,-297.06,0
102.38,-296.79,0
102.78,-296.4,0
103.18,-295.74,0
103.31,-295.6,0
103.44,-295.47,0
103.7,-295.34,0
103.97,-295.34,0
104.23,-295.21,0
104.63,-295.21,0
104.76,-295.08,0
104.9,-295.08,0
105.16,-295.08,0
105.29,-294.94,0
105.42,-294.81,0
105.56,-294.68,0
105.69,-294.68,0
105.95,-294.41,0
105.95,-294.28,0
106.09,-294.15,0
106.35,-293.75,0
106.62,-293.36,0
106.75,-293.22,0
107.01,-292.96,0
107.01,-292.83,0
107.28,-292.69,0
107.54,-292.56,0
107.54,-292.43,0
107.67,-292.3,0
108.07,-292.03,0
108.47,-291.64,0
108.86,-291.37,0
109.53,-290.97,0
109.66,-290.71,0
110.05,-290.44,0
110.45,-290.18,0
110.72,-290.05,0
110.72,-289.92,0
110.98,-289.65,0
111.25,-289.39,0
111.38,-289.39,0
111.77,-288.86,0
112.04,-288.46,0
112.17,-288.33,0
112.3,-288.2,0
112.44,-287.8,0
112.83,-287.4,0
112.97,-287.27,0
113.1,-287.01,0
113.36,-286.34,0
113.49,-286.21,0
113.63,-285.95,0
113.76,-285.68,0
113.89,-285.55,0
114.02,-285.29,0
114.16,-285.29,0
114.16,-285.02,0
114.29,-284.76,0
114.42,-284.62,0
114.42,-284.36,0
114.68,-284.23,0
114.82,-284.09,0
115.21,-283.7,0
115.21,-283.43,0
115.48,-283.3,0
115.48,-283.17,0
115.61,-283.04,0
115.74,-282.64,0
115.88,-282.24,0
116.14,-281.98,0
116.27,-281.85,0
116.4,-281.85,0
116.67,-281.45,0
116.93,-281.18,0
117.2,-280.66,0
117.33,-280.39,0
117.46,-280.13,0
117.46,-279.86,0
117.6,-279.6,0
